FileName,SERIES_NAME,VARIABLE_NAME,ATTRIBUTE_TITLE,KEYWORD1,KEYWORD2,ATTRIBUTE_LABEL,CONFIDENCE_INTERVAL,DEPTH,HORIZON_UPPER_DEPTH,HORIZON_LOWER_DEPTH,RANGE_DOMAIN_MINIMUM,RANGE_DOMAIN_MAXIMUM,ATTRIBUTE_MEASUREMENT_RESOLUTION,ATTRIBUTE_UNITS_OF_MEASURE,CITATION_URL,CITATION_ORIGINATOR,CITATION_ADDRESS,PUBLICATION_DATE,DOWNLOAD_FTP_URL,TECHNICAL_SPECIFICATIONS_URL,PROJECT_URL,LEGEND,SLD_URL,SLD_NAME,NO_DATA,DATA_FORMAT
TAXNWRB_Haplic.Ferralsols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Ferralsols,WRB,Ferralsols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Ferralsols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Ferralsols..Rhodic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Ferralsols (Rhodic),WRB,Ferralsols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Ferralsols..Rhodic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Ferralsols..Xanthic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Ferralsols (Xanthic),WRB,Ferralsols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Ferralsols..Xanthic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Fluvisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Fluvisols,WRB,Fluvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Fluvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Fluvisols..Arenic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Fluvisols (Arenic),WRB,Fluvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Fluvisols..Arenic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Fluvisols..Calcaric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Fluvisols (Calcaric),WRB,Fluvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Fluvisols..Calcaric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Fluvisols..Dystric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Fluvisols (Dystric),WRB,Fluvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Fluvisols..Dystric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Fluvisols..Eutric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Fluvisols (Eutric),WRB,Fluvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Fluvisols..Eutric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Gleysols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Gleysols,WRB,Gleysols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Gleysols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Gleysols..Dystric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Gleysols (Dystric),WRB,Gleysols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Gleysols..Dystric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Gleysols..Eutric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Gleysols (Eutric),WRB,Gleysols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Gleysols..Eutric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Gypsisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Gypsisols,WRB,Gypsisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Gypsisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Kastanozems_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Kastanozems,WRB,Kastanozems,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Kastanozems_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Leptosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Leptosols,WRB,Leptosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Leptosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Leptosols..Eutric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Leptosols (Eutric),WRB,Leptosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Leptosols..Eutric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Lixisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Lixisols,WRB,Lixisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Lixisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Lixisols..Chromic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Lixisols (Chromic),WRB,Lixisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Lixisols..Chromic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Lixisols..Ferric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Lixisols (Ferric),WRB,Lixisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Lixisols..Ferric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Luvisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Luvisols,WRB,Luvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Luvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Luvisols..Chromic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Luvisols (Chromic),WRB,Luvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Luvisols..Chromic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Luvisols..Ferric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Luvisols (Ferric),WRB,Luvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Luvisols..Ferric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Nitisols..Rhodic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Nitisols (Rhodic),WRB,Nitisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Nitisols..Rhodic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Phaeozems_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Phaeozems,WRB,Phaeozems,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Phaeozems_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Planosols..Dystric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Planosols (Dystric),WRB,Planosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Planosols..Dystric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Planosols..Eutric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Planosols (Eutric),WRB,Planosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Planosols..Eutric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Podzols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Podzols,WRB,Podzols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Podzols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Regosols..Dystric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Regosols (Dystric),WRB,Regosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Regosols..Dystric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Regosols..Eutric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Regosols (Eutric),WRB,Regosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Regosols..Eutric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Regosols..Sodic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Regosols (Sodic),WRB,Regosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Regosols..Sodic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Solonchaks_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Solonchaks,WRB,Solonchaks,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Solonchaks_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Solonchaks..Sodic._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Solonchaks (Sodic),WRB,Solonchaks,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Solonchaks..Sodic._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Solonetz_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Solonetz,WRB,Solonetz,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Solonetz_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Umbrisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Umbrisols,WRB,Umbrisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Umbrisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Vertisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Vertisols,WRB,Vertisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Vertisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Haplic.Vertisols..Eutric._250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Haplic (undetermined) Vertisols (Eutric),WRB,Vertisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Haplic.Vertisols..Eutric._250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Hemic.Histosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Hemic Histosols,WRB,Histosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Hemic.Histosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Histic.Albeluvisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Histic Albeluvisols,WRB,Albeluvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Histic.Albeluvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Hypoluvic.Arenosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Hypoluvic Arenosols,WRB,Arenosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Hypoluvic.Arenosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Leptic.Cambisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Leptic Cambisols,WRB,Cambisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Leptic.Cambisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Leptic.Luvisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Leptic Luvisols,WRB,Luvisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Leptic.Luvisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Leptic.Phaeozems_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Leptic Phaeozems,WRB,Phaeozems,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Leptic.Phaeozems_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Leptic.Regosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Leptic Regosols,WRB,Regosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Leptic.Regosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Leptic.Umbrisols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Leptic Umbrisols,WRB,Umbrisols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Leptic.Umbrisols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
TAXNWRB_Lithic.Leptosols_250m_ll.tif,SoilGrids250m,WRB 2006 class,Predicted probability in percent for: Lithic Leptosols,WRB,Leptosols,TAXNWRB,M,None,0.00 m,2.00 m,0,100,1,percent,http://www.isric.org/data/soilgrids,ISRIC - World Soil Information,jorge.mendesdejesus@wur.nl,2016-05-12,ftp://ftp.soilgrids.org/data/recent/TAXNWRB_Lithic.Leptosols_250m_ll.tif,https://github.com/ISRICWorldSoil/SoilGrids250m,http://soilgrids.org,,ftp://ftp.soilgrids.org/legends/PROB.sld,soilgrids250m:PROB,255,Byte
